=== JNA Interface Mapping Hits ===
Format: callerSig | lib | symbol | interface | calleeSig | callerJar | calleeJar
<com.sun.jna.platform.win32.W32Service: void startService()> | Advapi32 | StartService | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean StartService(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,java.lang.String[])> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void startService()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void waitForNonPendingState()> | kernel32 | GetTickCount | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetTickCount()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void waitForNonPendingState()> | kernel32 | GetTickCount | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetTickCount()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32Service: void waitForNonPendingState()> | kernel32 | GetTickCount | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetTickCount()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: com.sun.jna.platform.win32.Winsvc$ENUM_SERVICE_STATUS_PROCESS[] enumServicesStatusExProcess(int,int,java.lang.String)> | Advapi32 | EnumServicesStatusEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean EnumServicesStatusEx(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,int,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: com.sun.jna.platform.win32.Winsvc$ENUM_SERVICE_STATUS_PROCESS[] enumServicesStatusExProcess(int,int,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: com.sun.jna.platform.win32.Winsvc$ENUM_SERVICE_STATUS_PROCESS[] enumServicesStatusExProcess(int,int,java.lang.String)> | Advapi32 | EnumServicesStatusEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean EnumServicesStatusEx(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,int,int,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: com.sun.jna.platform.win32.Winsvc$ENUM_SERVICE_STATUS_PROCESS[] enumServicesStatusExProcess(int,int,java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: void open(int)> | Advapi32 | OpenSCManager | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: com.sun.jna.platform.win32.Winsvc$SC_HANDLE OpenSCManager(java.lang.String,java.lang.String,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: void open(int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: void close()> | Advapi32 | CloseServiceHandle | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean CloseServiceHandle(com.sun.jna.platform.win32.Winsvc$SC_HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: void close()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: com.sun.jna.platform.win32.W32Service openService(java.lang.String,int)> | Advapi32 | OpenService | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: com.sun.jna.platform.win32.Winsvc$SC_HANDLE OpenService(com.sun.jna.platform.win32.Winsvc$SC_HANDLE,java.lang.String,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.W32ServiceManager: com.sun.jna.platform.win32.W32Service openService(java.lang.String,int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtFormatMessage(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,com.sun.jna.platform.win32.Winevt$EVT_VARIANT[],int)> | wevtapi | EvtFormatMessage | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtFormatMessage(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,com.sun.jna.platform.win32.Winevt$EVT_VARIANT[],int,int,char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtFormatMessage(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,com.sun.jna.platform.win32.Winevt$EVT_VARIANT[],int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtFormatMessage(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,com.sun.jna.platform.win32.Winevt$EVT_VARIANT[],int)> | wevtapi | EvtFormatMessage | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtFormatMessage(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,com.sun.jna.platform.win32.Winevt$EVT_VARIANT[],int,int,char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtFormatMessage(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,com.sun.jna.platform.win32.Winevt$EVT_VARIANT[],int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.Memory EvtRender(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,com.sun.jna.ptr.IntByReference)> | wevtapi | EvtRender | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtRender(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,com.sun.jna.Pointer,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.Memory EvtRender(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,com.sun.jna.ptr.IntByReference)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.Memory EvtRender(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,com.sun.jna.ptr.IntByReference)> | wevtapi | EvtRender | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtRender(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,com.sun.jna.Pointer,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.Memory EvtRender(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,com.sun.jna.ptr.IntByReference)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.Memory EvtGetPublisherMetadataProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int)> | wevtapi | EvtGetPublisherMetadataProperty | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtGetPublisherMetadataProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,int,com.sun.jna.Pointer,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.Memory EvtGetPublisherMetadataProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.Memory EvtGetPublisherMetadataProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int)> | wevtapi | EvtGetPublisherMetadataProperty | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtGetPublisherMetadataProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,int,com.sun.jna.Pointer,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.Memory EvtGetPublisherMetadataProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.platform.win32.Winevt$EVT_VARIANT EvtGetChannelConfigProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int)> | wevtapi | EvtGetChannelConfigProperty | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtGetChannelConfigProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,int,com.sun.jna.Pointer,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.platform.win32.Winevt$EVT_VARIANT EvtGetChannelConfigProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.platform.win32.Winevt$EVT_VARIANT EvtGetChannelConfigProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int)> | wevtapi | EvtGetChannelConfigProperty | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtGetChannelConfigProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,int,int,com.sun.jna.Pointer,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: com.sun.jna.platform.win32.Winevt$EVT_VARIANT EvtGetChannelConfigProperty(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtNextPublisherId(com.sun.jna.platform.win32.Winevt$EVT_HANDLE)> | wevtapi | EvtNextPublisherId | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtNextPublisherId(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtNextPublisherId(com.sun.jna.platform.win32.Winevt$EVT_HANDLE)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtNextPublisherId(com.sun.jna.platform.win32.Winevt$EVT_HANDLE)> | wevtapi | EvtNextPublisherId | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: boolean EvtNextPublisherId(com.sun.jna.platform.win32.Winevt$EVT_HANDLE,int,char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtNextPublisherId(com.sun.jna.platform.win32.Winevt$EVT_HANDLE)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtGetExtendedStatus()> | wevtapi | EvtGetExtendedStatus | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: int EvtGetExtendedStatus(int,char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WevtapiUtil: java.lang.String EvtGetExtendedStatus()> | wevtapi | EvtGetExtendedStatus | com.sun.jna.platform.win32.Wevtapi | <com.sun.jna.platform.win32.Wevtapi: int EvtGetExtendedStatus(int,char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WininetUtil: java.util.Map getCache()> | wininet | FindFirstUrlCacheEntry | com.sun.jna.platform.win32.Wininet | <com.sun.jna.platform.win32.Wininet: com.sun.jna.platform.win32.WinNT$HANDLE FindFirstUrlCacheEntry(java.lang.String,com.sun.jna.platform.win32.Wininet$INTERNET_CACHE_ENTRY_INFO,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WininetUtil: java.util.Map getCache()> | wininet | FindCloseUrlCache | com.sun.jna.platform.win32.Wininet | <com.sun.jna.platform.win32.Wininet: boolean FindCloseUrlCache(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WininetUtil: java.util.Map getCache()> | wininet | FindCloseUrlCache | com.sun.jna.platform.win32.Wininet | <com.sun.jna.platform.win32.Wininet: boolean FindCloseUrlCache(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WininetUtil: java.util.Map getCache()> | wininet | FindCloseUrlCache | com.sun.jna.platform.win32.Wininet | <com.sun.jna.platform.win32.Wininet: boolean FindCloseUrlCache(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WininetUtil: java.util.Map getCache()> | wininet | FindFirstUrlCacheEntry | com.sun.jna.platform.win32.Wininet | <com.sun.jna.platform.win32.Wininet: com.sun.jna.platform.win32.WinNT$HANDLE FindFirstUrlCacheEntry(java.lang.String,com.sun.jna.platform.win32.Wininet$INTERNET_CACHE_ENTRY_INFO,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WininetUtil: java.util.Map getCache()> | wininet | FindNextUrlCacheEntry | com.sun.jna.platform.win32.Wininet | <com.sun.jna.platform.win32.Wininet: boolean FindNextUrlCacheEntry(com.sun.jna.platform.win32.WinNT$HANDLE,com.sun.jna.platform.win32.Wininet$INTERNET_CACHE_ENTRY_INFO,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WininetUtil: java.util.Map getCache()> | wininet | FindNextUrlCacheEntry | com.sun.jna.platform.win32.Wininet | <com.sun.jna.platform.win32.Wininet: boolean FindNextUrlCacheEntry(com.sun.jna.platform.win32.WinNT$HANDLE,com.sun.jna.platform.win32.Wininet$INTERNET_CACHE_ENTRY_INFO,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WininetUtil: java.util.Map getCache()> | wininet | FindCloseUrlCache | com.sun.jna.platform.win32.Wininet | <com.sun.jna.platform.win32.Wininet: boolean FindCloseUrlCache(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WinspoolUtil: com.sun.jna.platform.win32.Winspool$PRINTER_INFO_2[] getPrinterInfo2(int)> | Winspool.drv | EnumPrinters | com.sun.jna.platform.win32.Winspool | <com.sun.jna.platform.win32.Winspool: boolean EnumPrinters(int,java.lang.String,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WinspoolUtil: com.sun.jna.platform.win32.Winspool$PRINTER_INFO_2[] getPrinterInfo2(int)> | Winspool.drv | EnumPrinters | com.sun.jna.platform.win32.Winspool | <com.sun.jna.platform.win32.Winspool: boolean EnumPrinters(int,java.lang.String,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WinspoolUtil: com.sun.jna.platform.win32.Winspool$PRINTER_INFO_2[] getPrinterInfo2(int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WinspoolUtil: com.sun.jna.platform.win32.Winspool$PRINTER_INFO_4[] getPrinterInfo4()> | Winspool.drv | EnumPrinters | com.sun.jna.platform.win32.Winspool | <com.sun.jna.platform.win32.Winspool: boolean EnumPrinters(int,java.lang.String,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WinspoolUtil: com.sun.jna.platform.win32.Winspool$PRINTER_INFO_4[] getPrinterInfo4()> | Winspool.drv | EnumPrinters | com.sun.jna.platform.win32.Winspool | <com.sun.jna.platform.win32.Winspool: boolean EnumPrinters(int,java.lang.String,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WinspoolUtil: com.sun.jna.platform.win32.Winspool$PRINTER_INFO_4[] getPrinterInfo4()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WinspoolUtil: com.sun.jna.platform.win32.Winspool$PRINTER_INFO_1[] getPrinterInfo1()> | Winspool.drv | EnumPrinters | com.sun.jna.platform.win32.Winspool | <com.sun.jna.platform.win32.Winspool: boolean EnumPrinters(int,java.lang.String,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.WinspoolUtil: com.sun.jna.platform.win32.Winspool$PRINTER_INFO_1[] getPrinterInfo1()> | Winspool.drv | EnumPrinters | com.sun.jna.platform.win32.Winspool | <com.sun.jna.platform.win32.Winspool: boolean EnumPrinters(int,java.lang.String,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
